"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT14","WT16","WT18"
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-21",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-22",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-23",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-24",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-25",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-26",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-27",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-28",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-29",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-30",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-07-31",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-01",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-02",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-03",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-04",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-06",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-07",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-08",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-09",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-10",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-11",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-12",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-13",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-14",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-15",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-16",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-17",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-18",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-19",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-20",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-21",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-22",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-23",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-24",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-25",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-26",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-27",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-28",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-29",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-30",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-08-31",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-01",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-02",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-03",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-04",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-05",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-06",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-07",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-08",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-09",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-10",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-11",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-12",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-13",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-14",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-15",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-16",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-17",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-18",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-19",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-20",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-21",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-22",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-23",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-24",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-25",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-26",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-27",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-28",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-29",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-09-30",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-01",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-02",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-03",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-04",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-05",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-06",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-07",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-08",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-09",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-10",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-11",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-12",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-13",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-14",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-15",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-16",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-17",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-18",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-19",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-20",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-21",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-22",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-23",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-24",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-25",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-26",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-27",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-28",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-29",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-30",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-10-31",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-01",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-02",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-03",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-04",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-05",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-06",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-07",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-08",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-09",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-10",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-11",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-12",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-13",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-14",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-15",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-16",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-17",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-18",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-19",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-20",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-21",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-22",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-23",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-24",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-25",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-26",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-27",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-28",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-29",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-11-30",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-01",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-02",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-03",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-04",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-05",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-06",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-07",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-08",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-09",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-10",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-11",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-12",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-13",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-14",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-15",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-16",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-17",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-18",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-19",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-20",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-21",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-22",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-23",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-24",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-25",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-26",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-27",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-28",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-29",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-30",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1981-12-31",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-01",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-02",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-03",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-04",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-05",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-06",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-07",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-08",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-09",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-10",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-11",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-12",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-13",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-14",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-15",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-16",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-17",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-18",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-19",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-20",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-21",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-22",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-23",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-24",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-25",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-26",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-27",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-28",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-29",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-30",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-01-31",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-01",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-02",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-03",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-04",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-05",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-06",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-07",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-08",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-09",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-10",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-11",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-12",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-13",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-14",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-15",,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","36.2599","-115.645","2273.8","1982-02-16",,,,,,,,,,,,,
